"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"1472345",574.980436402209,5.99250203077548,0.686744310170364,8.72595803420475,2.63936555677955e-18,8.31400150385559e-16,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Basilea","psittacipulmonis","1472345","Basilea psittacipulmonis 1472345"
"90245",93.8273969882276,5.29006735533214,0.673671397666517,7.85259307973595,4.07522226120506e-15,6.41847506139797e-13,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Oligella","urethralis","90245","Oligella urethralis 90245"
"2319843",407.323403919281,5.7362575347125,0.760615229164224,7.54160226454524,4.64231809171542e-14,4.87443399630119e-12,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","sp. sh-6","2319843","Hymenobacter sp. sh-6 2319843"
"376805",6826.49220776273,4.44315126162775,0.633569614993973,7.01288565056899,2.33452250000761e-12,1.83843646875599e-10,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","salanitronis","376805","Bacteroides salanitronis 376805"
"321985",465.570113234892,3.78258726348293,0.670283301132323,5.64326644732597,1.66853818451461e-08,1.05117905624421e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","lutea","321985","Massilia lutea 321985"
"357276",38374.2317145748,3.60239584917843,0.657798883293548,5.47643959372736,4.33968822693688e-08,2.27833631914186e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei","357276","Bacteroides dorei 357276"
"169430",410.669216677473,3.50067302801414,0.652644766126022,5.36382609607594,8.14773518240476e-08,3.66648083208214e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","hospita","169430","Paraburkholderia hospita 169430"
"354356",187.000181186845,-2.63521143813152,0.522486033492479,-5.04360168350691,4.56849811365562e-07,1.7988461322519e-05,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Niastella","koreensis","354356","Niastella koreensis 354356"
"28119",9702.14393227684,2.78781420299681,0.581868256834004,4.7911433047844,1.65833625301577e-06,5.79102366087693e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","zoogleoformans","28119","Bacteroides zoogleoformans 28119"
"1834205",7080.20291915352,3.05738674577907,0.640905125149703,4.77042018514819,1.8384202098022e-06,5.79102366087693e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Roseateles","Burkholderiales bacterium YL45","1834205","Roseateles Burkholderiales bacterium YL45 1834205"
"1834196",3124.67729361004,2.02036178301944,0.426587075087678,4.7361064153296,2.17863223118328e-06,6.23881048020666e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","sp. YL32","1834196","Lachnoclostridium sp. YL32 1834196"
